available;categoryId;cpa;currencyId;delivery;description;discount;id;manufacturer_warranty;market_category;model;modified_time;name;oldprice;param;pickup;picture;price;real_category_name;sales_notes;store;type;typePrefix;url;vendor;vendorCode,,,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;1416-34;true;Женщинам > Одежда > Рубашки;0;0;Рубашка унисекс &quot,David&quot,;0;0;true;https://kanceptkrama.by/image/catalog/photos/Nowwon/6/35.jpg;160;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/man/rubashki/rubashka-uniseks-david-1416;kanceptkrama;0,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;1417-34;true;Женщинам > Одежда > Рубашки;0;0;Рубашка унисекс &quot,White sail&quot,;0;0;true;https://kanceptkrama.by/image/catalog/photos/Nowwon/7/43.jpg;130;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/woman/rubashki-2/rubashka-uniseks-white-sail;kanceptkrama;0,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;1418-34;true;Женщинам > Одежда > Рубашки;0;0;Рубашка унисекс &quot,White sail&quot,;0;0;true;https://kanceptkrama.by/image/catalog/photos/Nowwon/8/41.jpg;130;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/man/rubashki/rubashka-uniseks-white-sail-1418;kanceptkrama;0,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;1352-03;true;Женщинам > Одежда > Рубашки;0;0;Рубашка шерстяная с вышивкой ;0;0;true;https://kanceptkrama.by/image/catalog/photos/volkova/5b1e9942-a089-49ad-86d8-3106a205b33f.jpeg;280;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/woman/rubashki-2/rubashka-sherstyanaya-s-vyshivkoj-1352-03-03;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;1733-38;true;Женщинам > Одежда > Рубашки;0;0;Рубашка(классическая сорочка);0;0;true;https://kanceptkrama.by/image/catalog/Cherire/photos/3/IMG_6932.jpg;160;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/woman/rubashki-2/rubashkaklassicheskaya-sorochka;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;1737-38;true;Женщинам > Одежда > Рубашки;0;0;Рубашка(классическая сорочка);0;0;true;https://kanceptkrama.by/image/catalog/Cherire/photos/7/IMG_8515.jpg;160;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/woman/rubashki-2/rubashkaklassicheskaya-sorochka-1737;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;1738-38;true;Женщинам > Одежда > Рубашки;0;0;Рубашка(классическая сорочка);0;0;true;https://kanceptkrama.by/image/catalog/Cherire/photos/8/IMG_1077.jpg;160;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/woman/rubashki-2/rubashkaklassicheskaya-sorochka-1738;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;1550-74;true;Женщинам > Одежда > Рубашки;0;0;Хлопковая рубашка Милан;0;0;true;https://kanceptkrama.by/image/catalog/photos/historianaturalis/legkiekostjumy/a11e1659-5c01-45d2-aa23-7c1b6415691d.jpeg;220;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/woman/rubashki-2/hlopkovaya-rubashka-milan-1550-74-74;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Рубашки;1;BYN;true;0;0;2248-03;true;Женщинам > Одежда > Рубашки;0;0;Белая базовая рубашка женская;0;0;true;https://kanceptkrama.by/image/catalog/photos/icon_juicy/6.jpg;120;Рубашка;Оплата после примерки.;true;vendor.model;Рубашка;https://kanceptkrama.by/woman/rubashki-2/belaya-bazovaya-rubashka-zhenskaya-2248-03-03;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;2097-VS-PA0302;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка &quot,Кровь бывшего&quot,;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/6/IMG_6257-sw.jpg;50;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bryuki/klassicheskie-bryuki-2097-vs-pa0302-vs-pa0302;kanceptkrama;0,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1752-01;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка &quot,Слёзы бывшего&quot,;0;0;true;https://kanceptkrama.by/image/catalog/photos/tsuran/7/IMG_6225.jpg;50;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/aksessuary/yf-box-1752-01-01;kanceptkrama;0,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;765-03;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка BRAUE HEARTS;0;0;true;https://kanceptkrama.by/image/catalog/photos/romanova/img_1745.jpg;55;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/aksessuary/sumki/klatchi/aksessuar-medved-barhatnyj-bezhevyj-765-03-amb03;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;764-02;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка oversize с принтом » Рагнеда стразы;0;0;true;https://kanceptkrama.by/image/catalog/photos/ragneda/a59ab8d8-566b-4daf-959a-969bed533239.jpeg;129;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/aksessuary/sumki/klatchi/aksessuar-medved-kozhanyj-bezhevyj-764-02-amb02;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;763-01;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка oversize с принтом » Рагнеда»;0;0;true;https://kanceptkrama.by/image/catalog/photos/ragneda/022c74ba-8ce3-455f-81e5-d56990fb48a2.jpeg;99;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/aksessuary/sumki/klatchi/aksessuar-medved-kozhanyj-zolotoj-s-belym-763-01-amz01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;2058-04;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка RUN BLR черная ;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/futbolka/img_0780.jpg;95;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/dzhempery/assimetrichnyj-dzhemper-ruchnoj-vyazki-2058-04-04;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1147-F41;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка базовая белая;0;0;true;https://kanceptkrama.by/image/catalog/photos/myBase/5/photo12.jpg;54;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/svitshoty/bajka-zhenskaya-1147-f41-f41;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1533-02;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка базовая бордо;0;0;true;https://kanceptkrama.by/image/catalog/photos/myBase/9/photo7.jpg;54;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/svitshoty/bajka-penie-cikad-1533-02-02;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1582-01;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка базовая лиловая;0;0;true;https://kanceptkrama.by/image/catalog/photos/myBase/7/photo10.jpg;54;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/svitshoty/bajka-print-kozy-1582-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;989-02;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка базовая пудрово-коричневая;0;0;true;https://kanceptkrama.by/image/catalog/photos/myBase/0/photo1.jpg;54;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/svitshoty/bajka-s-printom-standart-989-02-02;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;801-12;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка базовая пудрово-розовая;0;0;true;https://kanceptkrama.by/image/catalog/photos/myBase/8/photo4.jpg;54;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/svitshoty/bajka-standart-801-12;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1724-01;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка базовая черная;0;0;true;https://kanceptkrama.by/image/catalog/photos/myBase/6/photo14.jpg;54;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/svitshoty/bajka-standart-belaya-1724-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;2248-03;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка ЗАВОДЫ;0;0;true;https://kanceptkrama.by/image/catalog/photos/romanova/img_1748.jpg;55;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/rubashki-2/belaya-bazovaya-rubashka-zhenskaya-2248-03-03;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;2043-11009;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка мужская;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/b890db4d-be9e-4524-abf0-49a0fd8de015.jpeg;95;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bluzy/bluza-zhenskaya-2043-11009-11009;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1134-05;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка мужская;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/84b0c460-f69d-48be-87fc-f1bfedc0673d.jpeg;95;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bluzy/bluza-iz-tkani-s-dobavlenie-lyureksa-1134-05-05;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1132-03;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка мужская ;0;0;true;https://kanceptkrama.by/image/catalog/photos/aiplatov/cb95b3b3-56e8-45ea-aee6-fc1716dbd973.jpeg;95;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bluzy/bluza-iz-tkani-s-lyureksom-1132-03-03;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1290-10;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка мужская Немо;0;0;true;https://kanceptkrama.by/image/catalog/photos/limited/futbolki/11eb0de7-f38e-4339-bd5c-ef56c8823613.jpeg;130;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bluzy/bluza-naryadnaya-iz-kruzheva-940-blouse-pink-blouse-pink-1;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;940-BLOUSE PINK ;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка мужская Немо;0;0;true;https://kanceptkrama.by/image/catalog/photos/limited/futbolki/a8f91a4b-a06d-438d-be5c-97bb21486b59.jpeg;130;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bluzy/bluza-naryadnaya-iz-kruzheva-940-blouse-pink-blouse-pink-1;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;2041-04;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка мужская Немо;0;0;true;https://kanceptkrama.by/image/catalog/photos/limited/futbolki/06b8f36e-1fdf-4ef9-bc88-3bb130503342.jpeg;130;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bluzy/bluza-pesochnogo-ottenka;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1690-05;true;Женщинам > Одежда > Майки и футболки;0;0;ФУТБОЛКА С АВТОРСКИМ ПРИНТОМ;0;0;true;https://kanceptkrama.by/image/catalog/photos/Totallook/7/130.jpg;90;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bluzy/bluza-s-akcentnymi-rukavami-1690-05-05;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1745-20;true;Женщинам > Одежда > Майки и футболки;0;0;Футболка с принтом &quot,Цой&quot,голубая;0;0;true;https://kanceptkrama.by/image/catalog/photos/masterka/img_0240.jpg;45,76;Футболка;Оплата после примерки.;true;vendor.model;Футболка;https://kanceptkrama.by/woman/bluzy/bluza-s-obaemnym-rukavom;kanceptkrama;0
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1130-01;true;Женщинам > Одежда > Майки и футболки;0;0;Топ Mia;0;0;true;https://kanceptkrama.by/image/catalog/photos/GARSONNIER/7/91.jpg;69;Топ;Оплата после примерки.;true;vendor.model;Топ;https://kanceptkrama.by/woman/bluzy/bluza-shelkovaya-1130-01-01;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1960-12;true;Женщинам > Одежда > Майки и футболки;0;0;Топ Mia;0;0;true;https://kanceptkrama.by/image/catalog/photos/GARSONNIER/8/101.jpg;69;Топ;Оплата после примерки.;true;vendor.model;Топ;https://kanceptkrama.by/woman/bluzy/bluzka-genskaya-1960;kanceptkrama;0,,,
true;Корневая категория/Default category/Женщинам/Одежда/Майки и футболки;1;BYN;true;0;0;1962-12;true;Женщинам > Одежда > Майки и футболки;0;0;Топ Mia long;0;0;true;https://kanceptkrama.by/image/catalog/photos/GARSONNIER/6/81.jpg;75;Топ;Оплата после примерки.;true;vendor.model;Топ;https://kanceptkrama.by/woman/bluzy/bluzka-genskaya-1962;kanceptkrama;0,,,
